year,month,day,hour,minute,second,event
1997,5,22,13,59,30,276
1997,5,27,9,56,36,2195
1997,6,29,23,46,36,294
1997,7,23,9,57,29,1132
1997,7,25,19,37,51,1198
1997,7,26,0,13,59,595
1997,8,9,12,12,24,596
1997,8,9,16,33,39,12745
1997,8,10,7,24,30,440
1997,8,10,8,36,38,1041
1997,8,10,20,10,36,1703
1997,8,29,4,22,25,747
1997,8,29,22,58,44,243
1997,8,29,23,21,33,547
1997,8,31,22,21,44,666
1997,9,1,1,56,39,2748
1997,9,1,22,12,56,449
1997,9,2,12,29,11,4874
1997,9,2,16,37,51,651
1997,9,3,2,8,16,293
1997,9,6,3,32,59,487
1997,9,8,10,29,46,296
1997,9,8,12,10,55,270
1997,9,8,19,30,56,38535
1997,9,9,6,59,5,421
1997,9,9,9,49,42,15511
1997,9,10,7,58,53,306
1997,9,11,21,36,43,299
1997,9,12,20,7,25,8031
1997,9,13,19,50,30,1262
1997,9,14,17,35,51,442
1997,9,15,2,9,44,791
1997,9,16,20,18,8,2221
1997,9,17,1,35,2,4447
1997,9,17,17,28,46,3055
1997,9,18,2,38,5,2113
1997,9,18,12,11,22,1232
1997,9,18,17,8,43,6871
1997,9,18,19,32,31,1449
1997,9,18,19,54,23,1155
1997,9,19,1,44,35,3305
1997,9,20,0,31,8,910
1997,9,21,4,16,46,4232
1997,9,22,0,48,31,49143
1997,9,22,14,14,14,983
1997,9,22,18,14,35,1848
1997,9,23,21,30,47,737
1997,9,24,2,19,47,1030
1997,9,24,5,34,18,25255
1997,9,24,6,56,16,4815
1997,9,24,7,3,45,659
1997,9,24,10,29,20,3854
1997,9,24,11,7,33,865
1997,9,25,3,20,50,543
1997,9,25,11,46,8,2087
1997,9,26,3,15,56,579
1997,9,29,7,9,58,1228
1997,9,29,11,7,45,493
1997,9,29,14,58,46,4027
1997,9,29,16,23,47,1054
1997,9,30,1,56,56,336
1997,9,30,15,51,9,313
1997,10,28,3,34,36,1555
1997,10,28,12,55,12,8494
1997,11,2,21,0,37,2315
1997,11,3,1,49,29,1589
1997,11,3,4,36,47,9380
1997,11,3,8,16,39,3328
1997,11,3,11,1,55,303
1997,11,3,18,9,10,1699
1997,11,3,18,55,49,1744
1997,11,3,19,5,58,7855
1997,11,3,20,27,1,503
1997,11,3,22,19,48,16154
1997,11,3,22,49,0,21629
1997,11,3,22,51,28,3104
1997,11,3,23,56,55,1557
1997,11,4,0,13,6,721
1997,11,4,1,14,19,989
1997,11,4,1,36,47,2101
1997,11,4,2,42,54,839
1997,11,4,2,50,0,977
1997,11,4,2,57,54,779
1997,11,4,3,27,47,1941
1997,11,4,3,34,33,1065
1997,11,4,5,9,38,765
1997,11,4,5,13,4,467
1997,11,4,5,57,19,814377
1997,11,4,6,30,22,3765
1997,11,4,8,4,37,650
1997,11,4,8,12,47,531
1997,11,4,8,17,29,4621
1997,11,4,8,21,43,1873
1997,11,4,9,50,44,1733
1997,11,4,12,54,28,7690
1997,11,4,20,36,13,1132
1997,11,4,21,0,40,1698
1997,11,5,6,20,29,1322
1997,11,5,8,2,26,4050
1997,11,5,11,52,21,1072
1997,11,5,15,7,21,643
1997,11,5,18,40,12,510
1997,11,5,19,54,55,606
1997,11,6,0,51,42,8237
1997,11,6,0,56,57,1998
1997,11,6,2,47,40,14563
1997,11,6,11,34,43,2327
1997,11,6,12,6,50,13413
1997,11,7,0,21,7,432
1997,11,7,5,10,43,9726
1997,11,10,4,45,16,3114
1997,11,11,21,40,16,1638
1997,11,12,20,57,34,547
1997,11,12,21,0,52,661
1997,11,13,10,50,38,560
1997,11,13,16,21,23,1927
1997,11,13,18,1,15,483
1997,11,13,18,2,40,456
1997,11,13,20,22,47,637
1997,11,14,1,26,47,15568
1997,11,14,9,38,32,3456
1997,11,14,9,41,53,1892
1997,11,15,22,48,37,625
1997,11,17,3,25,28,5749
1997,11,17,7,14,25,1553
1997,11,17,13,35,8,4767
1997,11,17,14,15,55,30073
1997,11,17,14,58,51,494
1997,11,17,15,5,30,5952
1997,11,22,18,56,33,567
1997,11,24,12,52,19,595
1997,11,25,5,31,27,611
1997,11,25,5,34,31,1336
1997,11,25,19,46,49,3804
1997,11,25,20,13,51,891
1997,11,26,4,16,10,3593
1997,11,26,10,43,19,1748
1997,11,26,11,51,9,1416
1997,11,26,13,43,11,718
1997,11,26,18,35,46,18069
1997,11,27,2,2,19,6278
1997,11,27,3,26,57,728
1997,11,27,6,37,1,2778
1997,11,27,8,24,33,1200
1997,11,27,10,30,9,1955
1997,11,27,11,33,38,2655
1997,11,27,13,15,59,545998
1997,11,27,14,53,8,1355
1997,11,27,16,13,26,34480
1997,11,28,0,33,1,689
1997,11,28,5,2,47,183966
1997,11,28,14,45,41,337
1997,11,29,9,21,44,1596
1997,11,30,4,48,57,1128
1997,11,30,7,7,53,1809
1997,12,1,0,28,10,361
1997,12,1,2,35,16,56099
1997,12,1,7,4,29,400
1997,12,1,12,23,34,380
1997,12,1,13,27,28,7284
1997,12,1,19,24,17,356
1997,12,3,22,11,23,749
1997,12,4,5,50,46,1061
1997,12,4,14,32,43,381
1997,12,6,8,38,43,450
1997,12,21,3,49,23,589
1997,12,21,10,32,51,306
1997,12,21,14,31,18,520
1997,12,21,16,45,28,347
1997,12,22,2,4,24,333
1997,12,24,1,21,18,823
1997,12,24,19,5,43,943
1997,12,27,12,31,10,265
1997,12,27,16,32,15,1090
1997,12,31,7,2,33,373
1997,12,31,18,22,48,222
1998,1,1,1,25,36,273
1998,1,1,3,5,46,5705
1998,1,2,9,24,56,1652
1998,1,2,13,2,35,30359
1998,1,2,13,50,45,381
1998,1,2,14,12,23,836
1998,1,3,12,16,29,1270
1998,1,3,17,13,56,22621
1998,1,12,4,44,50,395
1998,1,14,13,9,37,734
1998,1,15,9,33,8,2596
1998,1,15,14,34,27,16438
1998,1,20,19,35,55,1039
1998,1,25,10,13,44,559
1998,1,26,14,2,22,423
1998,1,26,22,25,40,2993
1998,1,28,2,52,21,2490
1998,2,15,4,22,56,508
1998,2,15,18,27,39,561
1998,2,17,4,28,43,4580
1998,2,17,19,35,42,2490
1998,2,18,1,57,50,696
1998,2,18,11,38,15,693
1998,2,18,16,48,26,319
1998,2,19,10,1,56,378
1998,2,22,16,42,6,4728
1998,2,22,16,45,47,3188
1998,3,2,6,12,54,688
1998,3,2,12,14,17,671
1998,3,2,20,25,34,1167
1998,3,2,23,55,28,719
1998,3,3,3,9,1,240
1998,3,3,7,19,13,6392
1998,3,3,14,6,50,334
1998,3,3,17,16,42,930
1998,3,3,23,27,5,249
1998,3,3,23,34,13,840
1998,3,4,5,55,35,288
1998,3,4,7,15,53,5805
1998,3,4,11,44,54,442
1998,3,4,19,14,11,234
1998,3,4,21,33,31,1046
1998,3,5,5,38,52,257
1998,3,5,8,13,15,873
1998,3,5,12,35,53,1475
1998,3,5,15,6,1,803
1998,3,6,1,27,17,2733
1998,3,13,21,1,51,2122
1998,3,14,14,46,36,2763
1998,3,14,22,30,42,601
1998,3,15,11,51,23,251
1998,3,15,14,57,33,577
1998,3,15,17,36,23,7057
1998,3,15,19,18,30,11591
1998,3,15,20,30,33,1377
1998,3,16,1,6,13,2684
1998,3,16,8,17,51,1178
1998,3,16,9,24,42,552
1998,3,16,17,51,2,5706
1998,3,16,18,34,20,13764
1998,3,16,18,53,11,1674
1998,3,17,4,13,58,393
1998,3,17,10,39,19,2162
1998,3,17,13,32,52,1556
1998,3,18,2,43,3,404
1998,3,18,2,58,38,968
1998,3,19,1,44,34,318
1998,3,19,5,27,4,472
1998,3,19,9,57,36,1448
1998,3,19,10,21,40,693
1998,3,19,19,19,59,1749
1998,3,20,3,9,28,651
1998,3,20,4,44,52,22458
1998,3,20,6,43,42,818
1998,3,21,18,46,48,334
1998,3,22,11,4,19,6869
1998,3,22,14,58,26,1068
1998,3,22,16,34,25,1739
1998,3,22,16,42,3,345
1998,3,23,2,0,57,263
1998,3,23,2,41,39,1270
1998,3,23,7,29,21,496
1998,3,24,1,48,27,2088
1998,3,24,2,29,45,687
1998,3,24,6,53,22,1489
1998,3,24,10,26,20,248
1998,3,25,12,31,40,631
1998,3,26,12,54,49,1577
1998,3,28,7,14,1,874
1998,3,28,19,54,52,1037
1998,3,30,23,42,24,446
1998,4,1,9,21,51,2996
1998,4,1,13,56,24,4679
1998,4,1,19,55,21,1681
1998,4,2,16,13,16,537
1998,4,3,23,46,27,821
1998,4,4,14,41,16,214
1998,4,4,20,48,6,1822
1998,4,5,21,57,16,1053
1998,4,6,15,1,3,378
1998,4,6,16,27,47,1321
1998,4,6,16,43,51,357
1998,4,6,18,37,30,666
1998,4,7,0,40,57,501
1998,4,7,1,9,50,791
1998,4,7,13,41,29,1320
1998,4,8,18,1,34,539
1998,4,9,4,25,56,942
1998,4,9,23,26,20,2640
1998,4,10,1,12,54,1109
1998,4,11,15,12,30,755
1998,4,15,7,45,0,7090
1998,4,15,12,22,34,1248
1998,4,15,15,7,11,3889
1998,4,16,1,8,17,2012
1998,4,16,9,7,4,210
1998,4,23,6,2,19,5254
1998,4,23,6,57,37,675
1998,4,24,8,52,14,228
1998,4,24,16,7,42,661
1998,4,25,10,58,24,4184
1998,4,25,14,55,5,701
1998,4,25,18,3,43,3172
1998,4,27,8,29,15,338
1998,4,27,9,37,41,2131
1998,4,27,16,10,25,259
1998,4,28,23,45,43,622
1998,4,29,1,30,0,559
1998,4,29,1,37,44,3929
1998,4,29,1,37,44,3946
1998,4,29,1,48,57,599
1998,4,29,3,21,45,1091
1998,4,29,5,39,15,3639
1998,4,29,17,0,16,736
1998,4,30,21,21,21,35313
1998,5,1,8,58,29,686
1998,5,1,9,0,46,623
1998,5,1,12,57,42,6268
1998,5,1,22,44,39,11505
1998,5,2,4,56,34,21275
1998,5,3,0,21,28,2439
1998,5,3,18,30,3,474
1998,5,4,18,27,25,374
1998,5,4,21,49,3,1429
1998,5,5,5,29,26,2517
1998,5,5,12,14,51,936
1998,5,5,19,37,42,2210
1998,5,5,23,4,5,2467
1998,5,6,0,24,20,1794
1998,5,6,0,33,43,671
1998,5,6,3,33,32,1809
1998,5,6,4,0,30,8914
1998,5,6,4,15,44,279
1998,5,6,4,55,14,11910
1998,5,6,5,12,49,432
1998,5,6,7,19,42,8996
1998,5,6,8,3,37,334236
1998,5,6,10,21,0,1205
1998,5,6,12,9,33,1223
1998,5,6,13,35,23,4371
1998,5,6,15,10,14,719
1998,5,6,15,12,37,6093
1998,5,6,16,55,24,385
1998,5,6,18,27,22,6712
1998,5,6,19,33,47,691
1998,5,7,3,46,29,455
1998,5,7,5,32,39,61776
1998,5,7,14,48,25,5351
1998,5,7,22,45,7,956
1998,5,7,22,49,43,1888
1998,5,8,1,57,35,47977
1998,5,8,5,59,14,15619
1998,5,8,6,28,48,693
1998,5,8,13,4,13,568
1998,5,8,13,53,9,2009
1998,5,8,16,12,17,651
1998,5,8,23,41,18,6922
1998,5,9,3,19,45,17735
1998,5,9,5,36,3,5216
1998,5,9,11,1,55,9827
1998,5,10,3,46,6,565
1998,5,10,10,55,56,403
1998,5,10,13,17,54,20068
1998,5,10,19,28,44,1646
1998,5,11,22,33,46,481
1998,5,12,18,44,42,460
1998,5,15,2,21,32,544
1998,5,16,1,54,22,513
1998,5,19,7,58,20,1779
1998,5,25,8,50,20,2769
1998,5,26,20,32,32,1824
1998,5,27,11,13,54,671
1998,5,28,4,36,55,4429
1998,5,28,6,22,28,9195
1998,5,28,10,39,10,968
1998,5,28,13,47,57,10665
1998,5,28,16,56,46,10007
1998,5,28,19,3,1,23482
1998,5,28,20,12,14,851
1998,5,28,20,27,20,3807
1998,5,29,0,55,49,118607
1998,5,29,6,58,48,1600
1998,5,31,3,55,38,6189
1998,5,31,18,1,47,5348
1998,6,3,23,5,42,857
1998,6,4,20,39,1,1406
1998,6,5,14,18,36,773
1998,6,9,16,12,29,860
1998,6,12,9,18,37,1510
1998,6,12,21,9,34,5519
1998,6,12,23,14,14,2763
1998,6,13,1,10,46,681
1998,6,13,6,39,44,986
1998,6,13,8,53,42,926
1998,6,13,12,4,55,558
1998,6,13,17,57,14,546
1998,6,16,18,9,50,619
1998,6,20,22,7,10,952
1998,6,20,22,10,37,1245
1998,6,21,7,27,59,3224
1998,6,21,8,54,27,782
1998,6,23,10,32,49,516
1998,6,24,3,20,35,445
1998,6,24,18,2,3,454
1998,6,24,18,53,41,1090
1998,6,24,22,37,3,986
1998,6,25,18,37,5,571
1998,6,25,18,38,59,1002
1998,6,25,21,49,28,587
1998,6,27,1,16,26,7615
1998,6,27,8,46,52,407
1998,6,27,21,4,43,673
1998,6,28,11,41,9,37925
1998,6,28,12,47,25,536
1998,6,30,1,46,24,1361
1998,7,2,1,17,39,316
1998,7,3,21,24,22,1355
1998,7,4,1,53,36,1030
1998,7,4,18,51,39,588
1998,7,4,22,30,5,520
1998,7,7,5,41,21,537
1998,7,9,11,14,46,725
1998,7,10,4,48,14,1069
1998,7,10,6,28,27,993
1998,7,10,9,5,19,404
1998,7,11,0,45,14,385
1998,7,11,4,34,15,525
1998,7,13,3,38,8,863
1998,7,13,16,15,13,1107
1998,7,14,12,55,52,94351
1998,7,15,10,41,53,1544
1998,7,15,15,15,11,555
1998,7,15,15,25,29,1323
1998,7,15,19,51,28,7428
1998,7,16,16,21,28,483
1998,7,22,4,53,42,2480
1998,7,22,7,9,6,617
1998,7,22,9,40,44,1643
1998,7,24,17,0,51,500
1998,7,25,9,11,53,1560
1998,7,25,19,39,49,879
1998,7,26,16,28,47,755
1998,7,27,13,19,45,454
1998,7,31,3,38,14,1222
1998,8,1,6,29,45,533
1998,8,5,17,25,11,506
1998,8,6,20,42,20,408
1998,8,7,0,6,50,487
1998,8,7,7,18,59,897
1998,8,7,8,3,38,996
1998,8,7,15,15,41,480
1998,8,7,18,44,48,492
1998,8,8,2,16,6,2664
1998,8,8,2,30,47,460
1998,8,8,14,51,47,4764
1998,8,8,23,24,11,514
1998,8,8,23,36,23,8894
1998,8,9,2,8,8,2322
1998,8,9,7,29,10,734
1998,8,9,8,44,11,6641
1998,8,9,17,51,2,1085
1998,8,9,19,43,33,322
1998,8,9,20,53,13,1180
1998,8,10,1,56,31,566
1998,8,10,22,10,24,498
1998,8,11,17,51,39,735
1998,8,13,7,18,12,637
1998,8,13,7,45,4,281
1998,8,14,0,45,37,2946
1998,8,14,0,58,59,626
1998,8,15,3,42,28,582
1998,8,16,17,47,24,3102
1998,8,17,18,13,40,1808
1998,8,17,21,22,32,21214
1998,8,17,23,12,20,756
1998,8,18,2,45,12,534
1998,8,18,4,11,43,7722
1998,8,18,6,9,52,488
1998,8,18,10,34,52,364
1998,8,18,22,39,4,32435
1998,8,19,3,52,34,1747
1998,8,19,8,46,20,599
1998,8,19,10,8,30,3378
1998,8,19,12,56,36,1584
1998,8,19,14,24,47,2728
1998,8,19,21,40,30,135137
1998,8,20,0,31,34,3308
1998,8,20,12,31,49,303
1998,8,20,14,3,44,367
1998,8,20,20,54,55,2099
1998,8,20,21,12,30,617
1998,8,21,3,17,24,801
1998,8,21,20,35,33,548
1998,8,28,13,4,41,725
1998,8,29,4,56,56,3427
1998,8,29,8,12,26,1101
1998,8,29,16,38,59,1176
1998,8,30,0,31,2,681
1998,8,30,6,19,24,2320
1998,8,30,6,45,52,1396
1998,8,30,6,49,48,1077
1998,8,30,9,34,30,3103
1998,8,30,11,34,52,930
1998,8,30,12,34,44,619
1998,8,30,12,53,14,1804
1998,8,30,13,58,46,7980
1998,8,30,17,26,2,1485
1998,8,30,18,39,49,540
1998,8,30,20,18,5,527
1998,8,30,21,51,57,524
1998,8,31,6,25,29,2774
1998,8,31,10,54,13,4468
1998,8,31,13,37,14,764
1998,8,31,18,50,18,963
1998,8,31,19,54,40,3570
1998,8,31,21,45,35,1075
1998,8,31,23,17,24,662
1998,9,1,1,26,40,541
1998,9,1,2,13,43,2217
1998,9,1,18,7,18,2046
1998,9,1,22,38,21,547
1998,9,2,6,49,0,3831
1998,9,2,16,57,31,854
1998,9,2,17,40,2,547
1998,9,2,21,29,54,829
1998,9,3,14,14,42,20875
1998,9,3,15,39,11,373
1998,9,3,15,46,30,514
1998,9,3,18,7,26,608
1998,9,4,4,22,15,787
1998,9,4,9,42,56,704
1998,9,4,16,55,7,1412
1998,9,4,23,26,29,499
1998,9,5,5,52,55,1818
1998,9,5,6,25,34,18192
1998,9,5,7,11,7,4843
1998,9,5,17,27,23,957
1998,9,6,2,12,41,52436
1998,9,6,2,39,38,616
1998,9,6,3,59,3,608
1998,9,6,4,7,34,2744
1998,9,6,12,24,23,2697
1998,9,8,4,37,50,1319
1998,9,8,20,26,53,440
1998,9,9,4,43,15,701
1998,9,9,4,56,35,147870
1998,9,9,5,55,31,8336
1998,9,9,17,11,28,457
1998,9,9,18,26,57,550
1998,9,11,15,23,39,8077
1998,9,12,4,47,3,937
1998,9,13,14,6,16,2001
1998,9,14,6,12,49,391
1998,9,19,4,41,16,303
1998,9,19,8,43,33,420
1998,9,20,2,40,19,46292
1998,9,20,3,53,55,5803
1998,9,20,11,40,0,1065
1998,9,21,19,41,17,2415
1998,9,22,5,8,45,316
1998,9,22,11,1,16,1353
1998,9,22,23,53,44,367
1998,9,23,6,43,56,483
1998,9,23,7,19,48,1197
1998,9,24,4,35,35,591
1998,9,24,8,35,5,741
1998,9,24,21,39,10,1378
1998,9,25,2,48,12,432
1998,9,25,4,10,34,542
1998,9,26,6,49,12,1043
1998,9,26,14,59,55,791
1998,9,27,8,8,56,58923
1998,9,27,15,32,3,854
1998,9,27,15,46,54,910
1998,9,27,16,26,38,4851
1998,9,27,23,32,43,2053
1998,9,27,23,38,53,31630
1998,9,28,1,51,47,370
1998,9,28,4,4,54,506
1998,9,28,4,49,5,697
1998,9,28,5,48,38,10360
1998,9,28,9,44,43,407
1998,9,28,12,0,25,43552
1998,9,30,13,28,0,14530
1998,9,30,14,32,21,917
1998,10,1,3,40,37,768
1998,10,6,19,20,41,601
1998,10,6,23,43,28,1548
1998,10,7,0,19,17,3388
1998,10,7,9,17,22,1236
1998,10,7,12,46,10,97155
1998,10,7,17,10,4,8471
1998,10,7,17,45,40,417
1998,10,7,20,32,28,327
1998,10,7,23,33,43,952
1998,10,8,0,3,27,1574
1998,10,8,10,43,35,360
1998,10,8,16,58,53,1240
1998,10,9,0,48,0,430
1998,10,9,13,29,31,761
1998,10,9,23,2,48,725
1998,10,10,6,54,6,503
1998,10,10,11,41,50,494
1998,10,10,13,17,52,7307
1998,10,15,0,43,32,515
1998,10,16,6,39,50,1373
1998,10,17,10,50,2,265
1998,10,17,18,43,54,4633
1998,10,17,21,39,16,264
1998,10,18,5,36,47,2190
1998,10,19,11,26,50,872
1998,10,19,22,41,55,575
1998,10,20,1,46,43,519
1998,10,20,5,14,7,1275
1998,10,20,9,27,51,751
1998,10,20,10,5,0,301
1998,10,20,14,23,20,1206
1998,10,20,17,59,23,574
1998,10,20,20,47,17,739
1998,10,22,12,0,59,330
1998,10,25,13,54,4,857
1998,10,28,2,13,42,467
1998,10,28,13,15,45,59023
1998,10,28,22,48,10,920
1998,10,31,15,24,8,730
1998,10,31,23,25,33,342
1998,11,3,1,47,49,765
1998,11,3,19,15,28,314
1998,11,4,3,16,53,6175
1998,11,4,7,28,30,310
1998,11,4,12,4,59,1821
1998,11,4,16,55,55,6085
1998,11,4,23,43,17,687
1998,11,5,0,47,49,398
1998,11,5,0,51,19,4119
1998,11,5,1,24,18,1703
1998,11,5,2,45,40,408
1998,11,5,2,59,33,8107
1998,11,5,4,46,36,632
1998,11,5,5,50,33,412
1998,11,5,6,14,38,26045
1998,11,5,8,39,50,1427
1998,11,5,8,45,6,2968
1998,11,5,9,0,50,758
1998,11,5,9,21,8,1166
1998,11,5,10,53,12,1324
1998,11,5,11,49,1,3715
1998,11,5,12,39,48,664
1998,11,5,13,35,12,362032
1998,11,5,18,24,32,85486
1998,11,5,19,43,43,109083
1998,11,6,0,46,54,316
1998,11,6,1,17,3,280
1998,11,6,1,57,33,814
1998,11,6,2,42,11,11282
1998,11,6,8,30,49,23470
1998,11,6,8,51,36,1095
1998,11,6,9,9,55,291325
1998,11,6,10,33,5,1410
1998,11,6,12,4,16,211729
1998,11,6,13,12,55,557
1998,11,6,21,1,13,757
1998,11,6,22,29,15,581
1998,11,6,22,54,21,392
1998,11,7,2,1,49,833
1998,11,7,3,9,39,1132
1998,11,7,6,53,21,3557
1998,11,7,6,56,43,497
1998,11,7,9,27,46,1388
1998,11,7,9,44,52,9827
1998,11,7,11,5,56,304170
1998,11,7,14,12,34,300
1998,11,7,17,44,41,565
1998,11,7,23,41,25,2056
1998,11,8,1,50,33,1661
1998,11,8,4,25,51,8224
1998,11,8,5,15,11,576
1998,11,8,13,55,21,316
1998,11,8,14,38,47,283
1998,11,8,17,10,10,15294
1998,11,8,18,43,37,271
1998,11,8,20,9,11,1143
1998,11,8,23,48,36,870
1998,11,8,23,56,48,736
1998,11,9,1,47,23,778
1998,11,9,2,40,49,775
1998,11,9,3,7,24,300
1998,11,9,4,21,42,7416
1998,11,9,7,14,7,251
1998,11,9,18,21,29,457
1998,11,9,20,27,16,468
1998,11,9,23,50,44,418
1998,11,10,2,21,48,416
1998,11,10,2,34,44,548
1998,11,10,3,52,23,551
1998,11,10,5,40,12,504
1998,11,10,6,52,29,21558
1998,11,10,7,7,24,2237
1998,11,10,7,10,45,1509
1998,11,10,12,16,59,522
1998,11,10,13,13,35,667
1998,11,10,14,0,53,456
1998,11,10,17,52,53,2289
1998,11,10,18,18,15,290
1998,11,10,21,13,57,412
1998,11,10,21,58,19,1119
1998,11,10,23,8,58,644
1998,11,10,23,29,17,364
1998,11,11,0,44,4,373
1998,11,11,0,50,11,2094
1998,11,11,1,6,56,1839
1998,11,11,2,0,10,371
1998,11,11,2,11,33,1395
1998,11,11,2,28,3,697
1998,11,11,4,5,58,4856
1998,11,11,4,56,0,229
1998,11,11,10,12,59,19072
1998,11,11,16,17,54,1216
1998,11,11,20,51,29,1125
1998,11,12,5,27,6,45542
1998,11,12,22,42,56,277
1998,11,13,4,15,38,260
1998,11,13,13,41,35,243
1998,11,15,13,2,43,562
1998,11,16,8,31,52,553
1998,11,16,10,21,33,466
1998,11,16,12,2,24,917
1998,11,16,13,21,46,2591
1998,11,16,19,42,14,1452
1998,11,18,19,57,20,1400
1998,11,18,21,48,48,5915
1998,11,20,8,53,26,381
1998,11,20,15,21,54,262
1998,11,20,16,51,21,294
1998,11,21,11,46,32,814
1998,11,21,12,35,49,660
1998,11,21,17,24,33,826
1998,11,21,19,17,40,338
1998,11,21,20,53,41,4269
1998,11,22,6,39,17,1130000
1998,11,22,8,20,2,268
1998,11,22,11,29,54,323
1998,11,22,12,44,27,1902
1998,11,22,14,23,4,2216
1998,11,22,14,40,48,429
1998,11,22,16,16,7,2304
1998,11,22,18,31,10,348
1998,11,22,21,43,6,4268
1998,11,22,21,53,25,288
1998,11,22,22,5,19,6567
1998,11,23,5,59,1,5102
1998,11,23,7,47,56,9340
1998,11,23,9,17,54,1716
1998,11,23,11,1,31,5893
1998,11,23,11,47,52,653
1998,11,24,2,14,31,215586
1998,11,24,8,42,55,338
1998,11,24,8,46,28,871
1998,11,25,10,29,34,1010
1998,11,25,13,21,39,2611
1998,11,25,17,56,45,393
1998,11,25,22,48,48,303
1998,11,26,4,42,19,547
1998,11,26,8,8,6,980
1998,11,26,9,44,36,978
1998,11,26,12,25,20,619
1998,11,26,19,24,28,396
1998,11,27,7,37,16,45913
1998,11,27,18,19,41,5192
1998,11,28,5,40,46,670736
1998,11,28,16,32,3,314
1998,11,28,21,58,36,478
1998,11,29,8,32,34,848
1998,11,29,10,42,30,364
1998,11,29,20,46,9,2843
1998,11,30,0,54,20,5388
1998,11,30,10,15,49,19026
1998,11,30,11,19,1,246
1998,11,30,12,39,5,287
1998,11,30,16,39,42,267
1998,11,30,18,55,36,283
1998,11,30,22,53,28,396
1998,12,2,18,47,32,433
1998,12,3,12,2,37,1798
1998,12,4,6,38,37,1032
1998,12,4,10,1,48,1490
1998,12,5,4,35,58,2115
1998,12,5,18,0,0,416
1998,12,6,23,46,12,859
1998,12,7,4,0,40,400
1998,12,8,13,51,1,1332
1998,12,8,16,35,36,353
1998,12,9,2,0,8,341
1998,12,9,9,43,32,530
1998,12,9,11,17,30,1878
1998,12,9,17,38,54,1893
1998,12,9,18,3,40,2306
1998,12,10,2,0,54,1408
1998,12,10,23,45,39,11838
1998,12,11,7,15,48,380
1998,12,12,21,11,4,2175
1998,12,12,23,15,19,675
1998,12,12,23,18,39,9622
1998,12,13,1,6,59,1678
1998,12,13,1,51,11,753
1998,12,13,1,54,57,8707
1998,12,13,3,27,22,343
1998,12,13,5,15,14,19344
1998,12,13,7,12,8,4921
1998,12,13,10,0,21,308
1998,12,13,10,33,56,1920
1998,12,13,20,48,8,376
1998,12,14,0,9,50,2367
1998,12,14,6,28,2,1090
1998,12,14,9,42,43,1479
1998,12,14,11,6,44,297
1998,12,14,14,24,51,1252
1998,12,14,17,28,42,272
1998,12,14,22,24,38,34055
1998,12,15,12,19,6,518
1998,12,16,21,51,53,1458
1998,12,17,2,27,33,1318
1998,12,17,7,43,16,120179
1998,12,17,17,50,39,10906
1998,12,17,18,12,5,2866
1998,12,17,21,14,53,3492
1998,12,17,23,4,26,780
1998,12,18,3,43,44,641
1998,12,18,3,46,12,3306
1998,12,18,9,44,46,1092
1998,12,18,11,27,46,665
1998,12,18,12,51,14,26247
1998,12,18,16,1,5,527
1998,12,18,17,32,5,1470
1998,12,19,3,51,54,659
1998,12,19,6,49,36,15881
1998,12,19,20,42,45,608
1998,12,20,7,34,4,478
1998,12,20,8,53,49,6023
1998,12,21,1,34,47,1042
1998,12,21,4,20,1,755
1998,12,21,13,33,28,798
1998,12,22,11,33,50,1310
1998,12,22,21,12,8,728
1998,12,23,3,26,49,2930
1998,12,23,6,24,26,557
1998,12,23,8,15,14,5836
1998,12,24,1,22,26,1109
1998,12,24,11,34,55,843
1998,12,25,5,33,46,1740
1998,12,25,6,21,44,509
1998,12,25,20,5,21,8221
1998,12,26,0,47,4,6147
1998,12,26,0,54,9,333
1998,12,26,5,58,28,19758
1998,12,26,14,51,51,644
1998,12,27,23,57,11,367
1998,12,28,5,9,2,986
1998,12,28,5,19,34,4117
1998,12,28,13,8,30,219
1998,12,28,14,43,49,353
1998,12,28,14,52,32,318
1998,12,28,17,17,40,2799
1998,12,28,18,3,17,302
1998,12,28,23,29,55,1480
1998,12,29,9,46,18,710
1998,12,29,10,33,30,275
1998,12,29,20,27,52,1851
1998,12,29,22,21,16,671
1998,12,29,23,25,0,848
1998,12,30,4,35,48,427
1998,12,30,5,29,48,346
1998,12,30,5,38,48,1823
1998,12,30,7,43,31,844
1998,12,30,7,51,12,335
1998,12,30,12,17,38,2395
1998,12,30,18,7,14,2430
1998,12,30,23,31,3,344
1998,12,31,1,55,48,477
1998,12,31,4,4,57,1883
1998,12,31,5,18,38,5790
1998,12,31,6,56,50,1865
1998,12,31,7,18,45,14141
1998,12,31,7,29,0,315
1998,12,31,8,38,26,432
1998,12,31,9,8,21,214
1998,12,31,9,48,48,275
1998,12,31,10,38,51,3153
1999,1,1,0,27,54,107554
1999,1,1,11,56,53,252
1999,1,1,19,6,36,494
1999,1,1,21,0,6,297
1999,1,1,22,12,11,5207
1999,1,2,3,25,38,330
1999,1,2,20,40,59,360
1999,1,3,1,23,15,273
1999,1,3,7,57,37,2070
1999,1,3,15,50,1,1649
1999,1,3,19,1,25,481
1999,1,4,9,16,52,475
1999,1,4,20,59,40,4371
1999,1,4,22,38,30,2117
1999,1,5,3,38,43,348
1999,1,5,12,49,2,274
1999,1,5,13,36,45,2910
1999,1,6,0,41,34,528
